"","x","y","xend","yend","col","lwd","lty","Cluster"
"20163",5039.75,0.0709544096520472,5040.5,0.0709544096520472,"#66A61E",0.7,"solid","LinearDown-6"
"20164",5040.5,0.0709544096520472,5040.5,0.0348824234816854,"#66A61E",0.7,"solid","LinearDown-6"
"20165",5040.5,0.0348824234816854,5040,0.0348824234816854,"#66A61E",0.7,"solid","LinearDown-6"
"20166",5040,0.0348824234816854,5040,0,"#66A61E",0.7,"solid","LinearDown-6"
"20167",5040.5,0.0348824234816854,5041,0.0348824234816854,"#66A61E",0.7,"solid","LinearDown-6"
"20168",5041,0.0348824234816854,5041,0,"#66A61E",0.7,"solid","LinearDown-6"
"20169",5041.25,0.132249360417207,5042.75,0.132249360417207,"#66A61E",0.7,"solid","LinearDown-6"
"20170",5042.75,0.132249360417207,5042.75,0.0747989164978716,"#66A61E",0.7,"solid","LinearDown-6"
"20171",5042.75,0.0747989164978716,5042,0.0747989164978716,"#66A61E",0.7,"solid","LinearDown-6"
"20172",5042,0.0747989164978716,5042,0,"#66A61E",0.7,"solid","LinearDown-6"
"20173",5042.75,0.0747989164978716,5043.5,0.0747989164978716,"#66A61E",0.7,"solid","LinearDown-6"
"20174",5043.5,0.0747989164978716,5043.5,0.0475079281253066,"#66A61E",0.7,"solid","LinearDown-6"
"20175",5043.5,0.0475079281253066,5043,0.0475079281253066,"#66A61E",0.7,"solid","LinearDown-6"
"20176",5043,0.0475079281253066,5043,0,"#66A61E",0.7,"solid","LinearDown-6"
"20177",5043.5,0.0475079281253066,5044,0.0475079281253066,"#66A61E",0.7,"solid","LinearDown-6"
"20178",5044,0.0475079281253066,5044,0,"#66A61E",0.7,"solid","LinearDown-6"
"20179",4985.50406646729,0.640089827810777,5057.0322265625,0.640089827810777,"#66A61E",0.7,"solid","LinearDown-6"
"20180",5057.0322265625,0.640089827810777,5057.0322265625,0.587325447661268,"#66A61E",0.7,"solid","LinearDown-6"
"20181",5057.0322265625,0.587325447661268,5048,0.587325447661268,"#66A61E",0.7,"solid","LinearDown-6"
"20182",5048,0.587325447661268,5048,0.298915695488029,"#66A61E",0.7,"solid","LinearDown-6"
"20183",5048,0.298915695488029,5045.75,0.298915695488029,"#66A61E",0.7,"solid","LinearDown-6"
"20184",5045.75,0.298915695488029,5045.75,0.129788105421192,"#66A61E",0.7,"solid","LinearDown-6"
"20185",5045.75,0.129788105421192,5045,0.129788105421192,"#66A61E",0.7,"solid","LinearDown-6"
"20186",5045,0.129788105421192,5045,0,"#66A61E",0.7,"solid","LinearDown-6"
"20187",5045.75,0.129788105421192,5046.5,0.129788105421192,"#66A61E",0.7,"solid","LinearDown-6"
"20188",5046.5,0.129788105421192,5046.5,0.108161597992594,"#66A61E",0.7,"solid","LinearDown-6"
"20189",5046.5,0.108161597992594,5046,0.108161597992594,"#66A61E",0.7,"solid","LinearDown-6"
"20190",5046,0.108161597992594,5046,0,"#66A61E",0.7,"solid","LinearDown-6"
"20191",5046.5,0.108161597992594,5047,0.108161597992594,"#66A61E",0.7,"solid","LinearDown-6"
"20192",5047,0.108161597992594,5047,0,"#66A61E",0.7,"solid","LinearDown-6"
"20193",5048,0.298915695488029,5050.25,0.298915695488029,"#66A61E",0.7,"solid","LinearDown-6"
"20194",5050.25,0.298915695488029,5050.25,0.213101396061191,"#66A61E",0.7,"solid","LinearDown-6"
"20195",5050.25,0.213101396061191,5048.75,0.213101396061191,"#66A61E",0.7,"solid","LinearDown-6"
"20196",5048.75,0.213101396061191,5048.75,0.114927905601627,"#66A61E",0.7,"solid","LinearDown-6"
"20197",5048.75,0.114927905601627,5048,0.114927905601627,"#66A61E",0.7,"solid","LinearDown-6"
"20198",5048,0.114927905601627,5048,0,"#66A61E",0.7,"solid","LinearDown-6"
"20199",5048.75,0.114927905601627,5049.5,0.114927905601627,"#66A61E",0.7,"solid","LinearDown-6"
"20200",5049.5,0.114927905601627,5049.5,0.0566346440355185,"#66A61E",0.7,"solid","LinearDown-6"
"20201",5049.5,0.0566346440355185,5049,0.0566346440355185,"#66A61E",0.7,"solid","LinearDown-6"
"20202",5049,0.0566346440355185,5049,0,"#66A61E",0.7,"solid","LinearDown-6"
"20203",5049.5,0.0566346440355185,5050,0.0566346440355185,"#66A61E",0.7,"solid","LinearDown-6"
"20204",5050,0.0566346440355185,5050,0,"#66A61E",0.7,"solid","LinearDown-6"
"20205",5050.25,0.213101396061191,5051.75,0.213101396061191,"#66A61E",0.7,"solid","LinearDown-6"
"20206",5051.75,0.213101396061191,5051.75,0.144067999846299,"#66A61E",0.7,"solid","LinearDown-6"
"20207",5051.75,0.144067999846299,5051,0.144067999846299,"#66A61E",0.7,"solid","LinearDown-6"
"20208",5051,0.144067999846299,5051,0,"#66A61E",0.7,"solid","LinearDown-6"
"20209",5051.75,0.144067999846299,5052.5,0.144067999846299,"#66A61E",0.7,"solid","LinearDown-6"
"20210",5052.5,0.144067999846299,5052.5,0.0844909120523757,"#66A61E",0.7,"solid","LinearDown-6"
"20211",5052.5,0.0844909120523757,5052,0.0844909120523757,"#66A61E",0.7,"solid","LinearDown-6"
"20212",5052,0.0844909120523757,5052,0,"#66A61E",0.7,"solid","LinearDown-6"
"20213",5052.5,0.0844909120523757,5053,0.0844909120523757,"#66A61E",0.7,"solid","LinearDown-6"
"20214",5053,0.0844909120523757,5053,0,"#66A61E",0.7,"solid","LinearDown-6"
"20215",5057.0322265625,0.587325447661268,5066.064453125,0.587325447661268,"#66A61E",0.7,"solid","LinearDown-6"
"20216",5066.064453125,0.587325447661268,5066.064453125,0.435383793657998,"#66A61E",0.7,"solid","LinearDown-6"
"20217",5066.064453125,0.435383793657998,5057.8125,0.435383793657998,"#66A61E",0.7,"solid","LinearDown-6"
"20218",5057.8125,0.435383793657998,5057.8125,0.27923669317332,"#66A61E",0.7,"solid","LinearDown-6"
"20219",5057.8125,0.27923669317332,5055.5,0.27923669317332,"#66A61E",0.7,"solid","LinearDown-6"
"20220",5055.5,0.27923669317332,5055.5,0.184865147108489,"#66A61E",0.7,"solid","LinearDown-6"
"20221",5055.5,0.184865147108489,5054.5,0.184865147108489,"#66A61E",0.7,"solid","LinearDown-6"
"20222",5054.5,0.184865147108489,5054.5,0.0865468897512779,"#66A61E",0.7,"solid","LinearDown-6"
"20223",5054.5,0.0865468897512779,5054,0.0865468897512779,"#66A61E",0.7,"solid","LinearDown-6"
"20224",5054,0.0865468897512779,5054,0,"#66A61E",0.7,"solid","LinearDown-6"
"20225",5054.5,0.0865468897512779,5055,0.0865468897512779,"#66A61E",0.7,"solid","LinearDown-6"
"20226",5055,0.0865468897512779,5055,0,"#66A61E",0.7,"solid","LinearDown-6"
"20227",5055.5,0.184865147108489,5056.5,0.184865147108489,"#66A61E",0.7,"solid","LinearDown-6"
"20228",5056.5,0.184865147108489,5056.5,0.111175078270205,"#66A61E",0.7,"solid","LinearDown-6"
"20229",5056.5,0.111175078270205,5056,0.111175078270205,"#66A61E",0.7,"solid","LinearDown-6"
"20230",5056,0.111175078270205,5056,0,"#66A61E",0.7,"solid","LinearDown-6"
"20231",5056.5,0.111175078270205,5057,0.111175078270205,"#66A61E",0.7,"solid","LinearDown-6"
"20232",5057,0.111175078270205,5057,0,"#66A61E",0.7,"solid","LinearDown-6"
"20233",5057.8125,0.27923669317332,5060.125,0.27923669317332,"#66A61E",0.7,"solid","LinearDown-6"
"20234",5060.125,0.27923669317332,5060.125,0.188199778915187,"#66A61E",0.7,"solid","LinearDown-6"
"20235",5060.125,0.188199778915187,5058.75,0.188199778915187,"#66A61E",0.7,"solid","LinearDown-6"
"20236",5058.75,0.188199778915187,5058.75,0.073003153434935,"#66A61E",0.7,"solid","LinearDown-6"
"20237",5058.75,0.073003153434935,5058,0.073003153434935,"#66A61E",0.7,"solid","LinearDown-6"
"20238",5058,0.073003153434935,5058,0,"#66A61E",0.7,"solid","LinearDown-6"
"20239",5058.75,0.073003153434935,5059.5,0.073003153434935,"#66A61E",0.7,"solid","LinearDown-6"
"20240",5059.5,0.073003153434935,5059.5,0.0433498361700516,"#66A61E",0.7,"solid","LinearDown-6"
"20241",5059.5,0.0433498361700516,5059,0.0433498361700516,"#66A61E",0.7,"solid","LinearDown-6"
"20242",5059,0.0433498361700516,5059,0,"#66A61E",0.7,"solid","LinearDown-6"
"20243",5059.5,0.0433498361700516,5060,0.0433498361700516,"#66A61E",0.7,"solid","LinearDown-6"
"20244",5060,0.0433498361700516,5060,0,"#66A61E",0.7,"solid","LinearDown-6"
"20245",5060.125,0.188199778915187,5061.5,0.188199778915187,"#66A61E",0.7,"solid","LinearDown-6"
"20246",5061.5,0.188199778915187,5061.5,0.0987539781064525,"#66A61E",0.7,"solid","LinearDown-6"
"20247",5061.5,0.0987539781064525,5061,0.0987539781064525,"#66A61E",0.7,"solid","LinearDown-6"
"20248",5061,0.0987539781064525,5061,0,"#66A61E",0.7,"solid","LinearDown-6"
"20249",5061.5,0.0987539781064525,5062,0.0987539781064525,"#66A61E",0.7,"solid","LinearDown-6"
"20250",5062,0.0987539781064525,5062,0,"#66A61E",0.7,"solid","LinearDown-6"
"20251",5066.064453125,0.435383793657998,5074.31640625,0.435383793657998,"#66A61E",0.7,"solid","LinearDown-6"
"20252",5074.31640625,0.435383793657998,5074.31640625,0.351488355531125,"#66A61E",0.7,"solid","LinearDown-6"
"20253",5074.31640625,0.351488355531125,5067.1875,0.351488355531125,"#66A61E",0.7,"solid","LinearDown-6"
"20254",5067.1875,0.351488355531125,5067.1875,0.262884574931467,"#66A61E",0.7,"solid","LinearDown-6"
"20255",5067.1875,0.262884574931467,5064.25,0.262884574931467,"#66A61E",0.7,"solid","LinearDown-6"
"20256",5064.25,0.262884574931467,5064.25,0.145868368120632,"#66A61E",0.7,"solid","LinearDown-6"
"20257",5064.25,0.145868368120632,5063,0.145868368120632,"#66A61E",0.7,"solid","LinearDown-6"
"20258",5063,0.145868368120632,5063,0,"#66A61E",0.7,"solid","LinearDown-6"
"20259",5064.25,0.145868368120632,5065.5,0.145868368120632,"#66A61E",0.7,"solid","LinearDown-6"
"20260",5065.5,0.145868368120632,5065.5,0.0977154967067156,"#66A61E",0.7,"solid","LinearDown-6"
"20261",5065.5,0.0977154967067156,5064.5,0.0977154967067156,"#66A61E",0.7,"solid","LinearDown-6"
"20262",5064.5,0.0977154967067156,5064.5,0.0433941126099273,"#66A61E",0.7,"solid","LinearDown-6"
"20263",5064.5,0.0433941126099273,5064,0.0433941126099273,"#66A61E",0.7,"solid","LinearDown-6"
"20264",5064,0.0433941126099273,5064,0,"#66A61E",0.7,"solid","LinearDown-6"
"20265",5064.5,0.0433941126099273,5065,0.0433941126099273,"#66A61E",0.7,"solid","LinearDown-6"
"20266",5065,0.0433941126099273,5065,0,"#66A61E",0.7,"solid","LinearDown-6"
"20267",5065.5,0.0977154967067156,5066.5,0.0977154967067156,"#66A61E",0.7,"solid","LinearDown-6"
"20268",5066.5,0.0977154967067156,5066.5,0.0445732788797693,"#66A61E",0.7,"solid","LinearDown-6"
"20269",5066.5,0.0445732788797693,5066,0.0445732788797693,"#66A61E",0.7,"solid","LinearDown-6"
"20270",5066,0.0445732788797693,5066,0,"#66A61E",0.7,"solid","LinearDown-6"
"20271",5066.5,0.0445732788797693,5067,0.0445732788797693,"#66A61E",0.7,"solid","LinearDown-6"
"20272",5067,0.0445732788797693,5067,0,"#66A61E",0.7,"solid","LinearDown-6"
"20273",5067.1875,0.262884574931467,5070.125,0.262884574931467,"#66A61E",0.7,"solid","LinearDown-6"
"20274",5070.125,0.262884574931467,5070.125,0.199846843224058,"#66A61E",0.7,"solid","LinearDown-6"
"20275",5070.125,0.199846843224058,5068.75,0.199846843224058,"#66A61E",0.7,"solid","LinearDown-6"
"20276",5068.75,0.199846843224058,5068.75,0.115512139225358,"#66A61E",0.7,"solid","LinearDown-6"
"20277",5068.75,0.115512139225358,5068,0.115512139225358,"#66A61E",0.7,"solid","LinearDown-6"
"20278",5068,0.115512139225358,5068,0,"#66A61E",0.7,"solid","LinearDown-6"
"20279",5068.75,0.115512139225358,5069.5,0.115512139225358,"#66A61E",0.7,"solid","LinearDown-6"
"20280",5069.5,0.115512139225358,5069.5,0.0667329736111987,"#66A61E",0.7,"solid","LinearDown-6"
"20281",5069.5,0.0667329736111987,5069,0.0667329736111987,"#66A61E",0.7,"solid","LinearDown-6"
"20282",5069,0.0667329736111987,5069,0,"#66A61E",0.7,"solid","LinearDown-6"
"20283",5069.5,0.0667329736111987,5070,0.0667329736111987,"#66A61E",0.7,"solid","LinearDown-6"
"20284",5070,0.0667329736111987,5070,0,"#66A61E",0.7,"solid","LinearDown-6"
"20285",5070.125,0.199846843224058,5071.5,0.199846843224058,"#66A61E",0.7,"solid","LinearDown-6"
"20286",5071.5,0.199846843224058,5071.5,0.129090309418353,"#66A61E",0.7,"solid","LinearDown-6"
"20287",5071.5,0.129090309418353,5071,0.129090309418353,"#66A61E",0.7,"solid","LinearDown-6"
"20288",5071,0.129090309418353,5071,0,"#66A61E",0.7,"solid","LinearDown-6"
"20289",5071.5,0.129090309418353,5072,0.129090309418353,"#66A61E",0.7,"solid","LinearDown-6"
"20290",5072,0.129090309418353,5072,0,"#66A61E",0.7,"solid","LinearDown-6"
"20291",5074.31640625,0.351488355531125,5081.4453125,0.351488355531125,"#66A61E",0.7,"solid","LinearDown-6"
"20292",5081.4453125,0.351488355531125,5081.4453125,0.329252701371542,"#66A61E",0.7,"solid","LinearDown-6"
"20293",5081.4453125,0.329252701371542,5075.25,0.329252701371542,"#66A61E",0.7,"solid","LinearDown-6"
"20294",5075.25,0.329252701371542,5075.25,0.205354548686669,"#66A61E",0.7,"solid","LinearDown-6"
"20295",5075.25,0.205354548686669,5073.75,0.205354548686669,"#66A61E",0.7,"solid","LinearDown-6"
"20296",5073.75,0.205354548686669,5073.75,0.100082257835893,"#66A61E",0.7,"solid","LinearDown-6"
"20297",5073.75,0.100082257835893,5073,0.100082257835893,"#66A61E",0.7,"solid","LinearDown-6"
"20298",5073,0.100082257835893,5073,0,"#66A61E",0.7,"solid","LinearDown-6"
"20299",5073.75,0.100082257835893,5074.5,0.100082257835893,"#66A61E",0.7,"solid","LinearDown-6"
"20300",5074.5,0.100082257835893,5074.5,0.0452830296290382,"#66A61E",0.7,"solid","LinearDown-6"
"20301",5074.5,0.0452830296290382,5074,0.0452830296290382,"#66A61E",0.7,"solid","LinearDown-6"
"20302",5074,0.0452830296290382,5074,0,"#66A61E",0.7,"solid","LinearDown-6"
"20303",5074.5,0.0452830296290382,5075,0.0452830296290382,"#66A61E",0.7,"solid","LinearDown-6"
"20304",5075,0.0452830296290382,5075,0,"#66A61E",0.7,"solid","LinearDown-6"
"20305",5075.25,0.205354548686669,5076.75,0.205354548686669,"#66A61E",0.7,"solid","LinearDown-6"
"20306",5076.75,0.205354548686669,5076.75,0.119224141430601,"#66A61E",0.7,"solid","LinearDown-6"
"20307",5076.75,0.119224141430601,5076,0.119224141430601,"#66A61E",0.7,"solid","LinearDown-6"
"20308",5076,0.119224141430601,5076,0,"#66A61E",0.7,"solid","LinearDown-6"
"20309",5076.75,0.119224141430601,5077.5,0.119224141430601,"#66A61E",0.7,"solid","LinearDown-6"
"20310",5077.5,0.119224141430601,5077.5,0.0511460309374178,"#66A61E",0.7,"solid","LinearDown-6"
"20311",5077.5,0.0511460309374178,5077,0.0511460309374178,"#66A61E",0.7,"solid","LinearDown-6"
"20312",5077,0.0511460309374178,5077,0,"#66A61E",0.7,"solid","LinearDown-6"
"20313",5077.5,0.0511460309374178,5078,0.0511460309374178,"#66A61E",0.7,"solid","LinearDown-6"
"20314",5078,0.0511460309374178,5078,0,"#66A61E",0.7,"solid","LinearDown-6"
"20315",5081.4453125,0.329252701371542,5087.640625,0.329252701371542,"#66A61E",0.7,"solid","LinearDown-6"
"20316",5087.640625,0.329252701371542,5087.640625,0.26540519461653,"#66A61E",0.7,"solid","LinearDown-6"
"20317",5087.640625,0.26540519461653,5080.5,0.26540519461653,"#66A61E",0.7,"solid","LinearDown-6"
"20318",5080.5,0.26540519461653,5080.5,0.144529019714322,"#66A61E",0.7,"solid","LinearDown-6"
"20319",5080.5,0.144529019714322,5079.5,0.144529019714322,"#66A61E",0.7,"solid","LinearDown-6"
"20320",5079.5,0.144529019714322,5079.5,0.0467347626642686,"#66A61E",0.7,"solid","LinearDown-6"
"20321",5079.5,0.0467347626642686,5079,0.0467347626642686,"#66A61E",0.7,"solid","LinearDown-6"
"20322",5079,0.0467347626642686,5079,0,"#66A61E",0.7,"solid","LinearDown-6"
"20323",5079.5,0.0467347626642686,5080,0.0467347626642686,"#66A61E",0.7,"solid","LinearDown-6"
"20324",5080,0.0467347626642686,5080,0,"#66A61E",0.7,"solid","LinearDown-6"
"20325",5080.5,0.144529019714322,5081.5,0.144529019714322,"#66A61E",0.7,"solid","LinearDown-6"
"20326",5081.5,0.144529019714322,5081.5,0.0799677824687136,"#66A61E",0.7,"solid","LinearDown-6"
"20327",5081.5,0.0799677824687136,5081,0.0799677824687136,"#66A61E",0.7,"solid","LinearDown-6"
"20328",5081,0.0799677824687136,5081,0,"#66A61E",0.7,"solid","LinearDown-6"
"20329",5081.5,0.0799677824687136,5082,0.0799677824687136,"#66A61E",0.7,"solid","LinearDown-6"
"20330",5082,0.0799677824687136,5082,0,"#66A61E",0.7,"solid","LinearDown-6"
"20331",5087.640625,0.26540519461653,5094.78125,0.26540519461653,"#66A61E",0.7,"solid","LinearDown-6"
"20332",5094.78125,0.26540519461653,5094.78125,0.217888523150788,"#66A61E",0.7,"solid","LinearDown-6"
"20333",5094.78125,0.217888523150788,5087.4375,0.217888523150788,"#66A61E",0.7,"solid","LinearDown-6"
"20334",5087.4375,0.217888523150788,5087.4375,0.155849112268526,"#66A61E",0.7,"solid","LinearDown-6"
"20335",5087.4375,0.155849112268526,5083.75,0.155849112268526,"#66A61E",0.7,"solid","LinearDown-6"
"20336",5083.75,0.155849112268526,5083.75,0.0805145056419184,"#66A61E",0.7,"solid","LinearDown-6"
"20337",5083.75,0.0805145056419184,5083,0.0805145056419184,"#66A61E",0.7,"solid","LinearDown-6"
"20338",5083,0.0805145056419184,5083,0,"#66A61E",0.7,"solid","LinearDown-6"
"20339",5083.75,0.0805145056419184,5084.5,0.0805145056419184,"#66A61E",0.7,"solid","LinearDown-6"
"20340",5084.5,0.0805145056419184,5084.5,0.0588874828058108,"#66A61E",0.7,"solid","LinearDown-6"
"20341",5084.5,0.0588874828058108,5084,0.0588874828058108,"#66A61E",0.7,"solid","LinearDown-6"
"20342",5084,0.0588874828058108,5084,0,"#66A61E",0.7,"solid","LinearDown-6"
"20343",5084.5,0.0588874828058108,5085,0.0588874828058108,"#66A61E",0.7,"solid","LinearDown-6"
"20344",5085,0.0588874828058108,5085,0,"#66A61E",0.7,"solid","LinearDown-6"
"20345",5087.4375,0.155849112268526,5091.125,0.155849112268526,"#66A61E",0.7,"solid","LinearDown-6"
"20346",5091.125,0.155849112268526,5091.125,0.103781745707254,"#66A61E",0.7,"solid","LinearDown-6"
"20347",5091.125,0.103781745707254,5088,0.103781745707254,"#66A61E",0.7,"solid","LinearDown-6"
"20348",5088,0.103781745707254,5088,0.0579015317083658,"#66A61E",0.7,"solid","LinearDown-6"
"20349",5088,0.0579015317083658,5086.5,0.0579015317083658,"#66A61E",0.7,"solid","LinearDown-6"
"20350",5086.5,0.0579015317083658,5086.5,0.0297820702641294,"#66A61E",0.7,"solid","LinearDown-6"
"20351",5086.5,0.0297820702641294,5086,0.0297820702641294,"#66A61E",0.7,"solid","LinearDown-6"
"20352",5086,0.0297820702641294,5086,0,"#66A61E",0.7,"solid","LinearDown-6"
"20353",5086.5,0.0297820702641294,5087,0.0297820702641294,"#66A61E",0.7,"solid","LinearDown-6"
"20354",5087,0.0297820702641294,5087,0,"#66A61E",0.7,"solid","LinearDown-6"
"20355",5088,0.0579015317083658,5089.5,0.0579015317083658,"#66A61E",0.7,"solid","LinearDown-6"
"20356",5089.5,0.0579015317083658,5089.5,0.0532698158921241,"#66A61E",0.7,"solid","LinearDown-6"
"20357",5089.5,0.0532698158921241,5088.5,0.0532698158921241,"#66A61E",0.7,"solid","LinearDown-6"
"20358",5088.5,0.0532698158921241,5088.5,0.0170341298970618,"#66A61E",0.7,"solid","LinearDown-6"
"20359",5088.5,0.0170341298970618,5088,0.0170341298970618,"#66A61E",0.7,"solid","LinearDown-6"
"20360",5088,0.0170341298970618,5088,0,"#66A61E",0.7,"solid","LinearDown-6"
"20361",5088.5,0.0170341298970618,5089,0.0170341298970618,"#66A61E",0.7,"solid","LinearDown-6"
"20362",5089,0.0170341298970618,5089,0,"#66A61E",0.7,"solid","LinearDown-6"
"20363",5089.5,0.0532698158921241,5090.5,0.0532698158921241,"#66A61E",0.7,"solid","LinearDown-6"
"20364",5090.5,0.0532698158921241,5090.5,0.0238599597817084,"#66A61E",0.7,"solid","LinearDown-6"
"20365",5090.5,0.0238599597817084,5090,0.0238599597817084,"#66A61E",0.7,"solid","LinearDown-6"
"20366",5090,0.0238599597817084,5090,0,"#66A61E",0.7,"solid","LinearDown-6"
"20367",5090.5,0.0238599597817084,5091,0.0238599597817084,"#66A61E",0.7,"solid","LinearDown-6"
"20368",5091,0.0238599597817084,5091,0,"#66A61E",0.7,"solid","LinearDown-6"
"20369",5091.125,0.103781745707254,5094.25,0.103781745707254,"#66A61E",0.7,"solid","LinearDown-6"
"20370",5094.25,0.103781745707254,5094.25,0.0890156299300998,"#66A61E",0.7,"solid","LinearDown-6"
"20371",5094.25,0.0890156299300998,5092.75,0.0890156299300998,"#66A61E",0.7,"solid","LinearDown-6"
"20372",5092.75,0.0890156299300998,5092.75,0.0579499871697319,"#66A61E",0.7,"solid","LinearDown-6"
"20373",5092.75,0.0579499871697319,5092,0.0579499871697319,"#66A61E",0.7,"solid","LinearDown-6"
"20374",5092,0.0579499871697319,5092,0,"#66A61E",0.7,"solid","LinearDown-6"
"20375",5092.75,0.0579499871697319,5093.5,0.0579499871697319,"#66A61E",0.7,"solid","LinearDown-6"
"20376",5093.5,0.0579499871697319,5093.5,0.0346100580982398,"#66A61E",0.7,"solid","LinearDown-6"
"20377",5093.5,0.0346100580982398,5093,0.0346100580982398,"#66A61E",0.7,"solid","LinearDown-6"
"20378",5093,0.0346100580982398,5093,0,"#66A61E",0.7,"solid","LinearDown-6"
"20379",5093.5,0.0346100580982398,5094,0.0346100580982398,"#66A61E",0.7,"solid","LinearDown-6"
"20380",5094,0.0346100580982398,5094,0,"#66A61E",0.7,"solid","LinearDown-6"
"20381",5094.25,0.0890156299300998,5095.75,0.0890156299300998,"#66A61E",0.7,"solid","LinearDown-6"
"20382",5095.75,0.0890156299300998,5095.75,0.069072630014918,"#66A61E",0.7,"solid","LinearDown-6"
"20383",5095.75,0.069072630014918,5095,0.069072630014918,"#66A61E",0.7,"solid","LinearDown-6"
"20384",5095,0.069072630014918,5095,0,"#66A61E",0.7,"solid","LinearDown-6"
"20385",5095.75,0.069072630014918,5096.5,0.069072630014918,"#66A61E",0.7,"solid","LinearDown-6"
"20386",5096.5,0.069072630014918,5096.5,0.0431351912791291,"#66A61E",0.7,"solid","LinearDown-6"
"20387",5096.5,0.0431351912791291,5096,0.0431351912791291,"#66A61E",0.7,"solid","LinearDown-6"
"20388",5096,0.0431351912791291,5096,0,"#66A61E",0.7,"solid","LinearDown-6"
"20389",5096.5,0.0431351912791291,5097,0.0431351912791291,"#66A61E",0.7,"solid","LinearDown-6"
"20390",5097,0.0431351912791291,5097,0,"#66A61E",0.7,"solid","LinearDown-6"
"20391",5094.78125,0.217888523150788,5102.125,0.217888523150788,"#66A61E",0.7,"solid","LinearDown-6"
"20392",5102.125,0.217888523150788,5102.125,0.156324577242772,"#66A61E",0.7,"solid","LinearDown-6"
"20393",5102.125,0.156324577242772,5099.625,0.156324577242772,"#66A61E",0.7,"solid","LinearDown-6"
"20394",5099.625,0.156324577242772,5099.625,0.116911396751534,"#66A61E",0.7,"solid","LinearDown-6"
"20395",5099.625,0.116911396751534,5098.5,0.116911396751534,"#66A61E",0.7,"solid","LinearDown-6"
"20396",5098.5,0.116911396751534,5098.5,0.0492814849094965,"#66A61E",0.7,"solid","LinearDown-6"
"20397",5098.5,0.0492814849094965,5098,0.0492814849094965,"#66A61E",0.7,"solid","LinearDown-6"
"20398",5098,0.0492814849094965,5098,0,"#66A61E",0.7,"solid","LinearDown-6"
"20399",5098.5,0.0492814849094965,5099,0.0492814849094965,"#66A61E",0.7,"solid","LinearDown-6"
"20400",5099,0.0492814849094965,5099,0,"#66A61E",0.7,"solid","LinearDown-6"
"20401",5099.625,0.116911396751534,5100.75,0.116911396751534,"#66A61E",0.7,"solid","LinearDown-6"
"20402",5100.75,0.116911396751534,5100.75,0.058577280792852,"#66A61E",0.7,"solid","LinearDown-6"
"20403",5100.75,0.058577280792852,5100,0.058577280792852,"#66A61E",0.7,"solid","LinearDown-6"
"20404",5100,0.058577280792852,5100,0,"#66A61E",0.7,"solid","LinearDown-6"
"20405",5100.75,0.058577280792852,5101.5,0.058577280792852,"#66A61E",0.7,"solid","LinearDown-6"
"20406",5101.5,0.058577280792852,5101.5,0.0394752540397294,"#66A61E",0.7,"solid","LinearDown-6"
"20407",5101.5,0.0394752540397294,5101,0.0394752540397294,"#66A61E",0.7,"solid","LinearDown-6"
"20408",5101,0.0394752540397294,5101,0,"#66A61E",0.7,"solid","LinearDown-6"
"20409",5101.5,0.0394752540397294,5102,0.0394752540397294,"#66A61E",0.7,"solid","LinearDown-6"
"20410",5102,0.0394752540397294,5102,0,"#66A61E",0.7,"solid","LinearDown-6"
"20411",5102.125,0.156324577242772,5104.625,0.156324577242772,"#66A61E",0.7,"solid","LinearDown-6"
"20412",5104.625,0.156324577242772,5104.625,0.119385454644509,"#66A61E",0.7,"solid","LinearDown-6"
"20413",5104.625,0.119385454644509,5103.5,0.119385454644509,"#66A61E",0.7,"solid","LinearDown-6"
"20414",5103.5,0.119385454644509,5103.5,0.0445361858750499,"#66A61E",0.7,"solid","LinearDown-6"
"20415",5103.5,0.0445361858750499,5103,0.0445361858750499,"#66A61E",0.7,"solid","LinearDown-6"
"20416",5103,0.0445361858750499,5103,0,"#66A61E",0.7,"solid","LinearDown-6"
"20417",5103.5,0.0445361858750499,5104,0.0445361858750499,"#66A61E",0.7,"solid","LinearDown-6"
"20418",5104,0.0445361858750499,5104,0,"#66A61E",0.7,"solid","LinearDown-6"
"20419",5104.625,0.119385454644509,5105.75,0.119385454644509,"#66A61E",0.7,"solid","LinearDown-6"
"20420",5105.75,0.119385454644509,5105.75,0.101128141631178,"#66A61E",0.7,"solid","LinearDown-6"
"20421",5105.75,0.101128141631178,5105,0.101128141631178,"#66A61E",0.7,"solid","LinearDown-6"
"20422",5105,0.101128141631178,5105,0,"#66A61E",0.7,"solid","LinearDown-6"
"20423",5105.75,0.101128141631178,5106.5,0.101128141631178,"#66A61E",0.7,"solid","LinearDown-6"
"20424",5106.5,0.101128141631178,5106.5,0.0462477100865539,"#66A61E",0.7,"solid","LinearDown-6"
"20425",5106.5,0.0462477100865539,5106,0.0462477100865539,"#66A61E",0.7,"solid","LinearDown-6"
"20426",5106,0.0462477100865539,5106,0,"#66A61E",0.7,"solid","LinearDown-6"
"20427",5106.5,0.0462477100865539,5107,0.0462477100865539,"#66A61E",0.7,"solid","LinearDown-6"
"20428",5107,0.0462477100865539,5107,0,"#66A61E",0.7,"solid","LinearDown-6"
"20429",5207.58175396919,1.148954736333,5606.97549962997,1.148954736333,"#66A61E",0.7,"solid","LinearDown-6"
"20430",5606.97549962997,1.148954736333,5606.97549962997,1.12902144162229,"#66A61E",0.7,"solid","LinearDown-6"
